전표일자,전표번호,계정코드,계정과목,차변금액,대변금액,거래처코드,입력사원,입력일자
20230930,1094,22200,감가상각누계액(교육집기),0,7275714,0,498,2023-10-16오후3:53:05
20230930,1094,22200,감가상각누계액(교육집기),0,1475833,0,498,2023-10-16오후3:53:23
20230930,1102,85300,컴퓨터소프트웨어상각,4764650,0,0,498,2023-10-17오전10:36:52
20230930,1102,85300,컴퓨터소프트웨어상각,5286300,0,0,498,2023-10-17오전10:36:52
20230930,1102,85300,컴퓨터소프트웨어상각,1008000,0,0,498,2023-10-17오전10:36:52
20230930,1102,85300,컴퓨터소프트웨어상각,69080,0,0,498,2023-10-17오전10:36:52
20230930,1102,24000,컴퓨터소프트웨어,0,4764650,0,498,2023-10-17오전10:36:52
20230930,1102,24000,컴퓨터소프트웨어,0,5286300,0,498,2023-10-17오전10:36:52
20230930,1102,24000,컴퓨터소프트웨어,0,1008000,0,498,2023-10-17오전10:36:52
20230930,1102,24000,컴퓨터소프트웨어,0,69080,0,498,2023-10-17오전10:36:52
20230930,1111,25301,미지급금(일반),137040,0,2,361,2023-10-18오후3:21:15
20230930,1111,12002,매출채권미수금(카드),0,137040,142,361,2023-10-18오후3:21:15
20230930,1111,63100,지급수수료(교),-3042,0,142,361,2023-10-18오후3:22:30
20230930,1111,63100,지급수수료(교),3042,0,142,361,2023-10-18오후3:22:30
20230930,1111,12002,매출채권미수금(카드),-137040,0,142,361,2023-10-18오후3:22:31
20230930,1111,12002,매출채권미수금(카드),0,-137040,142,361,2023-10-18오후3:22:31
20230930,1118,84003,경상연구개발비(연구비_차감),-174270,0,0,517,2023-10-18오후7:47:22
20230930,1118,25800,예수금(정부보조금),174270,0,10554,517,2023-10-18오후7:47:22
20230930,1142,11600,미수수익,405000,0,91000,260,2023-10-18오후7:57:21
20230930,1142,90100,이자수익,0,405000,91000,260,2023-10-18오후7:57:21
20231001,13,93100,이자비용,-2953395,0,4265,260,2023-11-02오후3:14:46
20231001,13,26200,미지급비용,0,-2953395,4265,260,2023-11-02오후3:14:46
20231001,3291,40401,제품매출,0,634000000,82511,361,2023-10-10오후3:36:19
20231001,3291,25500,부가세예수금,0,63400000,82511,361,2023-10-10오후3:36:19
20231001,3291,24000,컴퓨터소프트웨어,697400000,0,82511,361,2023-10-10오후3:36:19
20231002,3325,40100,상품매출,0,599000000,12773,361,2023-10-10오후3:36:19
20231002,3325,25500,부가세예수금,0,59900000,12773,361,2023-10-10오후3:36:19
20231002,3325,24000,컴퓨터소프트웨어,658900000,0,12773,361,2023-10-10오후3:36:19
20231003,3349,40401,제품매출,0,45000000,14751,361,2023-10-10오후3:36:19
20231003,3349,25500,부가세예수금,0,4500000,14751,361,2023-10-10오후3:36:19
20231003,3349,24000,컴퓨터소프트웨어,49500000,0,14751,361,2023-10-10오후3:36:19
20231006,3304,40100,상품매출,0,564000000,14794,361,2023-10-10오후3:36:19
20231006,3304,25500,부가세예수금,0,56400000,14794,361,2023-10-10오후3:36:19
20231006,3304,24000,컴퓨터소프트웨어,620400000,0,14794,361,2023-10-10오후3:36:19
20231007,3263,40100,상품매출,0,113000000,81070,361,2023-10-10오후3:36:19
20231007,3263,25500,부가세예수금,0,11300000,81070,361,2023-10-10오후3:36:19
20231007,3263,10301,보통예금,124300000,0,81070,361,2023-10-10오후3:36:19
20231007,3329,40401,제품매출,0,613000000,9159,361,2023-10-10오후3:36:19
20231007,3329,25500,부가세예수금,0,61300000,9159,361,2023-10-10오후3:36:19
20231007,3329,24000,컴퓨터소프트웨어,674300000,0,9159,361,2023-10-10오후3:36:19
20231010,7,25100,외상매입금,6579010,0,475,361,2023-10-10오후3:36:19
20231010,7,10301,보통예금,0,6579010,91059,361,2023-10-10오후3:36:19
20231010,18,25301,미지급금(일반),880000,0,15300,361,2023-10-10오후3:42:07
20231010,18,10301,보통예금,0,880000,91059,361,2023-10-10오후3:42:07
20231010,80,10800,외상매출금,228260,0,10490,1456,2023-10-12오전11:04:50
20231010,80,40401,제품매출,0,207509,10490,1456,2023-10-12오전11:04:50
20231010,80,25500,부가세예수금,0,20751,10490,1456,2023-10-12오전11:04:50
20231010,97,10800,외상매출금,66000,0,11553,1456,2023-10-12오전11:04:50
20231010,97,40401,제품매출,0,60000,11553,1456,2023-10-12오전11:04:50
20231010,97,25500,부가세예수금,0,6000,11553,1456,2023-10-12오전11:04:50
20231010,139,10800,외상매출금,53020,0,13346,1456,2023-10-12오전11:04:50
20231010,139,40401,제품매출,0,48200,13346,1456,2023-10-12오전11:04:50
20231010,139,25500,부가세예수금,0,4820,13346,1456,2023-10-12오전11:04:50
20231010,172,10800,외상매출금,66000,0,14028,1456,2023-10-12오전11:04:50
20231010,172,40401,제품매출,0,60000,14028,1456,2023-10-12오전11:04:50
20231010,172,25500,부가세예수금,0,6000,14028,1456,2023-10-12오전11:04:50
20231010,178,10800,외상매출금,33000,0,14146,1456,2023-10-12오전11:04:50
20231010,178,40401,제품매출,0,30000,14146,1456,2023-10-12오전11:04:50
20231010,178,25500,부가세예수금,0,3000,14146,1456,2023-10-12오전11:04:50
20231010,190,10800,외상매출금,149280,0,14417,1456,2023-10-12오전11:04:50
20231010,190,40401,제품매출,0,135709,14417,1456,2023-10-12오전11:04:50
20231010,190,25500,부가세예수금,0,13571,14417,1456,2023-10-12오전11:04:50
20231010,191,10800,외상매출금,55990,0,14429,1456,2023-10-12오전11:04:50
20231010,191,40401,제품매출,0,50900,14429,1456,2023-10-12오전11:04:50
20231010,191,25500,부가세예수금,0,5090,14429,1456,2023-10-12오전11:04:50
20231010,199,10800,외상매출금,33000,0,14597,1456,2023-10-12오전11:04:50
20231010,199,40401,제품매출,0,30000,14597,1456,2023-10-12오전11:04:50
20231010,199,25500,부가세예수금,0,3000,14597,1456,2023-10-12오전11:04:50
20231010,207,10800,외상매출금,36520,0,14733,1456,2023-10-12오전11:04:50
20231010,207,40401,제품매출,0,33200,14733,1456,2023-10-12오전11:04:50
20231010,207,25500,부가세예수금,0,3320,14733,1456,2023-10-12오전11:04:50
20231010,228,10800,외상매출금,141000,0,15063,1456,2023-10-12오전11:04:50
20231010,228,40401,제품매출,0,128181,15063,1456,2023-10-12오전11:04:50
20231010,228,25500,부가세예수금,0,12819,15063,1456,2023-10-12오전11:04:50
20231010,238,10800,외상매출금,46420,0,81781,1456,2023-10-12오전11:04:50
20231010,238,40401,제품매출,0,42200,81781,1456,2023-10-12오전11:04:50
20231010,238,25500,부가세예수금,0,4220,81781,1456,2023-10-12오전11:04:50
20231010,272,12002,매출채권미수금(카드),66000,0,80413,1456,2023-10-12오전11:04:50
20231010,272,10800,외상매출금,0,66000,15247,1456,2023-10-12오전11:04:50
20231010,281,10800,외상매출금,66000,0,12282,361,2023-10-11오후2:20:21
20231010,281,40401,제품매출,0,60000,12282,361,2023-10-11오후2:20:21
20231010,281,25500,부가세예수금,0,6000,12282,361,2023-10-11오후2:20:21
20231010,316,10800,외상매출금,770000,0,8320,361,2023-10-11오후2:20:21
20231010,316,40401,제품매출,0,700000,8320,361,2023-10-11오후2:20:21
20231010,316,25500,부가세예수금,0,70000,8320,361,2023-10-11오후2:20:21
20231010,341,10800,외상매출금,880000,0,11357,361,2023-10-11오후2:20:21
20231010,341,40401,제품매출,0,800000,11357,361,2023-10-11오후2:20:21
20231010,341,25500,부가세예수금,0,80000,11357,361,2023-10-11오후2:20:21
20231010,395,10800,외상매출금,525000,0,83883,361,2023-10-11오후2:20:21
20231010,395,40401,제품매출,0,477273,83883,361,2023-10-11오후2:20:21
20231010,395,25500,부가세예수금,0,47727,83883,361,2023-10-11오후2:20:21
20231010,405,10800,외상매출금,55000,0,9446,361,2023-10-11오후2:20:21
20231010,405,40100,상품매출,0,50000,9446,361,2023-10-11오후2:20:21
20231010,405,25500,부가세예수금,0,5000,9446,361,2023-10-11오후2:20:21
20231010,3307,40401,제품매출,0,502000000,10814,361,2023-10-11오후2:20:21
20231010,3307,25500,부가세예수금,0,50200000,10814,361,2023-10-11오후2:20:21
20231010,3307,24000,컴퓨터소프트웨어,552200000,0,10814,361,2023-10-11오후2:20:21
20231011,22,25301,미지급금(일반),22400,0,7750,361,2023-10-11오후2:20:21
20231011,22,10301,보통예금,0,22400,91059,361,2023-10-11오후2:20:21
20231011,39,10800,외상매출금,66000,0,3227,361,2023-10-12오후3:04:21
20231011,39,40401,제품매출,0,60000,3227,361,2023-10-12오후3:04:21
20231011,39,25500,부가세예수금,0,6000,3227,361,2023-10-12오후3:04:21
20231011,50,10800,외상매출금,66000,0,9938,361,2023-10-12오후3:04:21
20231011,50,40401,제품매출,0,60000,9938,361,2023-10-12오후3:04:21
20231011,50,25500,부가세예수금,0,6000,9938,361,2023-10-12오후3:04:21
20231011,52,10800,외상매출금,66000,0,10326,361,2023-10-12오후3:04:21
20231011,52,40401,제품매출,0,60000,10326,361,2023-10-12오후3:04:21
20231011,52,25500,부가세예수금,0,6000,10326,361,2023-10-12오후3:04:21
20231011,53,10800,외상매출금,66000,0,10552,361,2023-10-12오후3:04:21
20231011,53,40401,제품매출,0,60000,10552,361,2023-10-12오후3:04:21
20231011,53,25500,부가세예수금,0,6000,10552,361,2023-10-12오후3:04:21
20231011,95,10800,외상매출금,66000,0,13302,361,2023-10-12오후3:04:21
20231011,95,40401,제품매출,0,60000,13302,361,2023-10-12오후3:04:21
20231011,95,25500,부가세예수금,0,6000,13302,361,2023-10-12오후3:04:21
20231011,3284,40100,상품매출,0,957000000,10146,361,2023-10-12오후3:04:21
20231011,3284,25500,부가세예수금,0,95700000,10146,361,2023-10-12오후3:04:21
20231011,3284,24000,컴퓨터소프트웨어,1052700000,0,10146,361,2023-10-12오후3:04:21
20231012,9,25301,미지급금(일반),6270000,0,14920,361,2023-10-12오후3:04:21
20231012,9,10301,보통예금,0,5700000,92069,361,2023-10-12오후3:04:21
20231012,9,10301,보통예금,0,570000,91059,361,2023-10-12오후3:04:21
20231012,43,10301,보통예금,394440,0,91014,517,2023-10-26오전10:04:11
20231012,43,40700,교육수입,0,394440,2,517,2023-10-26오전10:04:11
20231012,43,25500,부가세예수금,0,0,2,517,2023-10-26오전10:04:11
20231012,3239,40401,제품매출,0,286000000,9660,361,2023-10-13오후2:23:17
20231012,3239,25500,부가세예수금,0,28600000,9660,361,2023-10-13오후2:23:17
20231012,3239,10301,보통예금,314600000,0,9660,361,2023-10-13오후2:23:17
20231013,2,25301,미지급금(일반),3445460,0,12197,361,2023-10-13오후2:23:17
20231013,2,10301,보통예금,0,3445460,91059,361,2023-10-13오후2:23:17
20231016,162,10800,외상매출금,8800,0,13776,361,2023-10-16오후2:43:18
20231016,162,40401,제품매출,0,8000,13776,361,2023-10-16오후2:43:18
20231016,162,25500,부가세예수금,0,800,13776,361,2023-10-16오후2:43:18
20231016,178,10800,외상매출금,77000,0,14122,361,2023-10-16오후2:43:18
20231016,178,40401,제품매출,0,70000,14122,361,2023-10-16오후2:43:18
20231016,178,25500,부가세예수금,0,7000,14122,361,2023-10-16오후2:43:18
20231016,221,10800,외상매출금,8800,0,14905,361,2023-10-16오후2:43:18
20231016,221,40401,제품매출,0,8000,14905,361,2023-10-16오후2:43:18
20231016,221,25500,부가세예수금,0,800,14905,361,2023-10-16오후2:43:18
20231016,253,10800,외상매출금,550000,0,11777,361,2023-10-16오후2:43:18
20231016,253,40401,제품매출,0,500000,11777,361,2023-10-16오후2:43:18
20231016,253,25500,부가세예수금,0,50000,11777,361,2023-10-16오후2:43:18
20231016,270,10800,외상매출금,5500,0,1726,361,2023-10-16오후2:43:18
20231016,270,40401,제품매출,0,5000,1726,361,2023-10-16오후2:43:18
20231016,270,25500,부가세예수금,0,500,1726,361,2023-10-16오후2:43:18
20231016,272,10800,외상매출금,5500,0,2027,361,2023-10-16오후2:43:18
20231016,272,40401,제품매출,0,5000,2027,361,2023-10-16오후2:43:18
20231016,272,25500,부가세예수금,0,500,2027,361,2023-10-16오후2:43:18
20231016,280,10800,외상매출금,66000,0,5169,361,2023-10-16오후2:43:18
20231016,280,40401,제품매출,0,60000,5169,361,2023-10-16오후2:43:18
20231016,280,25500,부가세예수금,0,6000,5169,361,2023-10-16오후2:43:18
20231016,378,10800,외상매출금,77000,0,13286,361,2023-10-16오후2:43:18
20231016,378,40401,제품매출,0,70000,13286,361,2023-10-16오후2:43:18
20231016,378,25500,부가세예수금,0,7000,13286,361,2023-10-16오후2:43:18
20231016,448,25301,미지급금(일반),264000,0,70595,361,2023-10-16오후2:43:18
20231016,448,25301,미지급금(일반),86900,0,70595,361,2023-10-16오후2:43:18
20231016,448,25301,미지급금(일반),166300,0,70595,361,2023-10-16오후2:43:18
20231016,448,25301,미지급금(일반),175900,0,70595,361,2023-10-16오후2:43:18
20231016,448,25301,미지급금(일반),40000,0,70595,361,2023-10-16오후2:43:18
20231016,448,10301,보통예금,0,733100,91059,361,2023-10-16오후2:43:18
20231016,522,10800,외상매출금,77000,0,6680,361,2023-10-18오후2:34:16
20231016,522,40401,제품매출,0,70000,6680,361,2023-10-18오후2:34:16
20231016,522,25500,부가세예수금,0,7000,6680,361,2023-10-18오후2:34:16
20231017,3235,40100,상품매출,0,709000000,81066,361,2023-10-18오후2:34:16
20231017,3235,25500,부가세예수금,0,70900000,81066,361,2023-10-18오후2:34:16
20231017,3235,10301,보통예금,779900000,0,81066,361,2023-10-18오후2:34:16
20231017,3348,40100,상품매출,0,417000000,71274,361,2023-10-18오후2:34:16
20231017,3348,25500,부가세예수금,0,41700000,71274,361,2023-10-18오후2:34:16
20231017,3348,24000,컴퓨터소프트웨어,458700000,0,71274,361,2023-10-18오후2:34:16
20231018,6,25301,미지급금(일반),11000,0,12396,361,2023-10-18오후2:34:16
20231018,6,10301,보통예금,0,11000,91059,361,2023-10-18오후2:34:16
20231018,8,25301,미지급금(일반),2750000,0,9620,361,2023-10-18오후2:39:01
20231018,8,10301,보통예금,0,2750000,91980,361,2023-10-18오후2:39:01
20231018,25,10800,외상매출금,66000,0,14934,361,2023-10-20오전10:54:56
20231018,25,40401,제품매출,0,60000,14934,361,2023-10-20오전10:54:56
20231018,25,25500,부가세예수금,0,6000,14934,361,2023-10-20오전10:54:56
20231019,1,10800,외상매출금,2640000,0,9902,361,2023-10-20오전10:54:56
20231019,1,40401,제품매출,0,2400000,9902,361,2023-10-20오전10:54:56
20231019,1,25500,부가세예수금,0,240000,9902,361,2023-10-20오전10:54:56
20231019,3244,40100,상품매출,0,642000000,89205,361,2023-10-20오전10:54:56
20231019,3244,25500,부가세예수금,0,64200000,89205,361,2023-10-20오전10:54:56
20231019,3244,10301,보통예금,706200000,0,89205,361,2023-10-20오전10:54:56
20231020,7,81100,복리후생비,300000,0,71286,361,2023-10-20오전10:54:56
20231020,7,10301,보통예금,0,300000,91059,361,2023-10-20오전10:54:56
20231020,102,10800,외상매출금,66000,0,11873,361,2023-11-03오후4:46:06
20231020,102,40401,제품매출,0,60000,11873,361,2023-11-03오후4:46:06
20231020,102,25500,부가세예수금,0,6000,11873,361,2023-11-03오후4:46:06
20231020,226,10800,외상매출금,77000,0,14044,361,2023-11-03오후4:46:06
20231020,226,40401,제품매출,0,70000,14044,361,2023-11-03오후4:46:06
20231020,226,25500,부가세예수금,0,7000,14044,361,2023-11-03오후4:46:06
20231020,265,10800,외상매출금,55000,0,13611,361,2023-11-03오후4:46:06
20231020,265,40401,제품매출,0,50000,13611,361,2023-11-03오후4:46:06
20231020,265,25500,부가세예수금,0,5000,13611,361,2023-11-03오후4:46:06
20231020,301,10800,외상매출금,99000,0,89436,361,2023-11-03오후4:46:06
20231020,301,40401,제품매출,0,90000,89436,361,2023-11-03오후4:46:06
20231020,301,25500,부가세예수금,0,9000,89436,361,2023-11-03오후4:46:06
20231020,404,10800,외상매출금,165000,0,11743,361,2023-11-03오후4:46:06
20231020,404,40401,제품매출,0,150000,11743,361,2023-11-03오후4:46:06
20231020,404,25500,부가세예수금,0,15000,11743,361,2023-11-03오후4:46:06
20231020,449,10800,외상매출금,55000,0,12265,361,2023-11-03오후4:46:06
20231020,449,40401,제품매출,0,50000,12265,361,2023-11-03오후4:46:06
20231020,449,25500,부가세예수금,0,5000,12265,361,2023-11-03오후4:46:06
20231020,465,10800,외상매출금,154000,0,12768,361,2023-11-03오후4:46:06
20231020,465,40401,제품매출,0,140000,12768,361,2023-11-03오후4:46:06
20231020,465,25500,부가세예수금,0,14000,12768,361,2023-11-03오후4:46:06
20231020,513,10800,외상매출금,55000,0,2980,361,2023-11-03오후4:46:06
20231020,513,40401,제품매출,0,50000,2980,361,2023-11-03오후4:46:06
20231020,513,25500,부가세예수금,0,5000,2980,361,2023-11-03오후4:46:06
20231020,535,10800,외상매출금,77000,0,81133,361,2023-11-03오후4:46:06
20231020,535,40401,제품매출,0,70000,81133,361,2023-11-03오후4:46:06
20231020,535,25500,부가세예수금,0,7000,81133,361,2023-11-03오후4:46:06
20231020,594,10800,외상매출금,66000,0,81306,361,2023-11-03오후4:46:06
20231020,594,40401,제품매출,0,60000,81306,361,2023-11-03오후4:46:06
20231020,594,25500,부가세예수금,0,6000,81306,361,2023-11-03오후4:46:06
20231020,637,10800,외상매출금,55000,0,20,361,2023-11-03오후4:46:06
20231020,637,40401,제품매출,0,50000,20,361,2023-11-03오후4:46:06
20231020,637,25500,부가세예수금,0,5000,20,361,2023-11-03오후4:46:06
20231020,662,10800,외상매출금,418000,0,10274,361,2023-11-03오후4:46:06
20231020,662,40401,제품매출,0,380000,10274,361,2023-11-03오후4:46:06
20231020,662,25500,부가세예수금,0,38000,10274,361,2023-11-03오후4:46:06
20231020,711,10800,외상매출금,55000,0,1728,361,2023-11-03오후4:46:06
20231020,711,40401,제품매출,0,50000,1728,361,2023-11-03오후4:46:06
20231020,711,25500,부가세예수금,0,5000,1728,361,2023-11-03오후4:46:06
20231020,715,10800,외상매출금,77000,0,1069,361,2023-11-03오후4:46:06
20231020,715,40401,제품매출,0,70000,1069,361,2023-11-03오후4:46:06
20231020,715,25500,부가세예수금,0,7000,1069,361,2023-11-03오후4:46:06
20231020,736,10800,외상매출금,66000,0,15131,361,2023-11-03오후4:46:06
20231020,736,40401,제품매출,0,60000,15131,361,2023-11-03오후4:46:06
20231020,736,25500,부가세예수금,0,6000,15131,361,2023-11-03오후4:46:06
20231020,738,10800,외상매출금,55000,0,15007,361,2023-11-03오후4:46:06
20231020,738,40401,제품매출,0,50000,15007,361,2023-11-03오후4:46:06
20231020,738,25500,부가세예수금,0,5000,15007,361,2023-11-03오후4:46:06
20231020,760,10800,외상매출금,77000,0,81475,361,2023-11-03오후4:46:06
20231020,760,40401,제품매출,0,70000,81475,361,2023-11-03오후4:46:06
20231020,760,25500,부가세예수금,0,7000,81475,361,2023-11-03오후4:46:06
20231020,774,10800,외상매출금,55000,0,2116,361,2023-11-03오후4:46:06
20231020,774,40401,제품매출,0,50000,2116,361,2023-11-03오후4:46:06
20231020,774,25500,부가세예수금,0,5000,2116,361,2023-11-03오후4:46:06
20231020,884,10800,외상매출금,99000,0,8564,361,2023-11-03오후4:46:06
20231020,884,40401,제품매출,0,90000,8564,361,2023-11-03오후4:46:06
20231020,884,25500,부가세예수금,0,9000,8564,361,2023-11-03오후4:46:06
20231020,897,10800,외상매출금,132000,0,9413,361,2023-11-03오후4:46:06
20231020,897,40401,제품매출,0,120000,9413,361,2023-11-03오후4:46:06
20231020,897,25500,부가세예수금,0,12000,9413,361,2023-11-03오후4:46:06
20231020,901,10800,외상매출금,88000,0,82231,361,2023-11-03오후4:46:06
20231020,901,40401,제품매출,0,80000,82231,361,2023-11-03오후4:46:06
20231020,901,25500,부가세예수금,0,8000,82231,361,2023-11-03오후4:46:06
20231020,923,10800,외상매출금,110000,0,13327,361,2023-11-03오후4:46:06
20231020,923,40401,제품매출,0,100000,13327,361,2023-11-03오후4:46:06
20231020,923,25500,부가세예수금,0,10000,13327,361,2023-11-03오후4:46:06
20231020,946,10800,외상매출금,77000,0,14124,361,2023-11-03오후4:46:06
20231020,946,40401,제품매출,0,70000,14124,361,2023-11-03오후4:46:06
20231020,946,25500,부가세예수금,0,7000,14124,361,2023-11-03오후4:46:06
20231020,1015,10800,외상매출금,77000,0,5835,361,2023-11-03오후4:46:06
20231020,1015,40401,제품매출,0,70000,5835,361,2023-11-03오후4:46:06
20231020,1015,25500,부가세예수금,0,7000,5835,361,2023-11-03오후4:46:06
20231020,1022,10800,외상매출금,55000,0,85796,361,2023-11-03오후4:46:06
20231020,1022,40401,제품매출,0,50000,85796,361,2023-11-03오후4:46:06
20231020,1022,25500,부가세예수금,0,5000,85796,361,2023-11-03오후4:46:06
20231020,1073,10800,외상매출금,77000,0,12320,361,2023-11-03오후4:46:06
20231020,1073,40401,제품매출,0,70000,12320,361,2023-11-03오후4:46:06
20231020,1073,25500,부가세예수금,0,7000,12320,361,2023-11-03오후4:46:06
20231020,1142,10800,외상매출금,121000,0,7362,361,2023-11-03오후4:46:06
20231020,1142,40401,제품매출,0,110000,7362,361,2023-11-03오후4:46:06
20231020,1142,25500,부가세예수금,0,11000,7362,361,2023-11-03오후4:46:06
20231020,1155,10800,외상매출금,77000,0,14385,361,2023-11-03오후4:46:06
20231020,1155,40401,제품매출,0,70000,14385,361,2023-11-03오후4:46:06
20231020,1155,25500,부가세예수금,0,7000,14385,361,2023-11-03오후4:46:06
20231020,1176,10800,외상매출금,77000,0,87583,361,2023-11-03오후4:46:06
20231020,1176,40401,제품매출,0,70000,87583,361,2023-11-03오후4:46:06
20231020,1176,25500,부가세예수금,0,7000,87583,361,2023-11-03오후4:46:06
20231020,1196,10800,외상매출금,55000,0,9964,361,2023-11-03오후4:46:06
20231020,1196,40401,제품매출,0,50000,9964,361,2023-11-03오후4:46:06
20231020,1196,25500,부가세예수금,0,5000,9964,361,2023-11-03오후4:46:06
20231020,1235,10800,외상매출금,55000,0,11320,361,2023-11-03오후4:46:06
20231020,1235,40401,제품매출,0,50000,11320,361,2023-11-03오후4:46:06
20231020,1235,25500,부가세예수금,0,5000,11320,361,2023-11-03오후4:46:06
20231020,1247,10800,외상매출금,77000,0,8415,361,2023-11-03오후4:46:06
20231020,1247,40401,제품매출,0,70000,8415,361,2023-11-03오후4:46:06
20231020,1247,25500,부가세예수금,0,7000,8415,361,2023-11-03오후4:46:06
20231020,1258,10800,외상매출금,77000,0,5796,361,2023-11-03오후4:46:06
20231020,1258,40401,제품매출,0,70000,5796,361,2023-11-03오후4:46:06
20231020,1258,25500,부가세예수금,0,7000,5796,361,2023-11-03오후4:46:06
20231020,1316,10800,외상매출금,77000,0,14417,361,2023-11-03오후4:46:06
20231020,1316,40401,제품매출,0,70000,14417,361,2023-11-03오후4:46:06
20231020,1316,25500,부가세예수금,0,7000,14417,361,2023-11-03오후4:46:06
20231020,1346,10800,외상매출금,275000,0,8385,361,2023-11-03오후4:46:06
20231020,1346,40401,제품매출,0,250000,8385,361,2023-11-03오후4:46:06
20231020,1346,25500,부가세예수금,0,25000,8385,361,2023-11-03오후4:46:06
20231020,1373,10800,외상매출금,154000,0,13924,361,2023-11-03오후4:46:06
20231020,1373,40401,제품매출,0,140000,13924,361,2023-11-03오후4:46:06
20231020,1373,25500,부가세예수금,0,14000,13924,361,2023-11-03오후4:46:06
20231020,1377,10800,외상매출금,55000,0,82604,361,2023-11-03오후4:46:06
20231020,1377,40401,제품매출,0,50000,82604,361,2023-11-03오후4:46:06
20231020,1377,25500,부가세예수금,0,5000,82604,361,2023-11-03오후4:46:06
20231020,1451,10800,외상매출금,110000,0,15003,361,2023-11-03오후4:46:06
20231020,1451,40401,제품매출,0,100000,15003,361,2023-11-03오후4:46:06
20231020,1451,25500,부가세예수금,0,10000,15003,361,2023-11-03오후4:46:06
20231020,1526,10800,외상매출금,55000,0,4281,361,2023-11-03오후4:46:06
20231020,1526,40401,제품매출,0,50000,4281,361,2023-11-03오후4:46:06
20231020,1526,25500,부가세예수금,0,5000,4281,361,2023-11-03오후4:46:06
20231020,1551,10800,외상매출금,99000,0,13748,361,2023-11-03오후4:46:06
20231020,1551,40401,제품매출,0,90000,13748,361,2023-11-03오후4:46:06
20231020,1551,25500,부가세예수금,0,9000,13748,361,2023-11-03오후4:46:06
20231020,1584,10800,외상매출금,77000,0,1476,361,2023-11-03오후4:46:06
20231020,1584,40401,제품매출,0,70000,1476,361,2023-11-03오후4:46:06
20231020,1584,25500,부가세예수금,0,7000,1476,361,2023-11-03오후4:46:06
20231020,1636,10800,외상매출금,77000,0,12800,361,2023-11-03오후4:46:06
20231020,1636,40401,제품매출,0,70000,12800,361,2023-11-03오후4:46:06
20231020,1636,25500,부가세예수금,0,7000,12800,361,2023-11-03오후4:46:06
20231020,1665,10800,외상매출금,154000,0,12386,361,2023-11-03오후4:46:06
20231020,1665,40401,제품매출,0,140000,12386,361,2023-11-03오후4:46:06
20231020,1665,25500,부가세예수금,0,14000,12386,361,2023-11-03오후4:46:06
20231020,1708,10800,외상매출금,55000,0,83100,361,2023-11-03오후4:46:06
20231020,1708,40401,제품매출,0,50000,83100,361,2023-11-03오후4:46:06
20231020,1708,25500,부가세예수금,0,5000,83100,361,2023-11-03오후4:46:06
20231020,1781,10800,외상매출금,121000,0,87944,361,2023-11-03오후4:46:06
20231020,1781,40401,제품매출,0,110000,87944,361,2023-11-03오후4:46:06
20231020,1781,25500,부가세예수금,0,11000,87944,361,2023-11-03오후4:46:06
20231020,1812,10800,외상매출금,88000,0,6173,361,2023-11-03오후4:46:06
20231020,1812,40401,제품매출,0,80000,6173,361,2023-11-03오후4:46:06
20231020,1812,25500,부가세예수금,0,8000,6173,361,2023-11-03오후4:46:06
20231020,1815,10800,외상매출금,55000,0,82097,361,2023-11-03오후4:46:06
20231020,1815,40401,제품매출,0,50000,82097,361,2023-11-03오후4:46:06
20231020,1815,25500,부가세예수금,0,5000,82097,361,2023-11-03오후4:46:06
20231020,1941,10800,외상매출금,110000,0,13393,361,2023-11-03오후4:46:06
20231020,1941,40401,제품매출,0,100000,13393,361,2023-11-03오후4:46:06
20231020,1941,25500,부가세예수금,0,10000,13393,361,2023-11-03오후4:46:06
20231020,1985,10800,외상매출금,66000,0,300,361,2023-11-03오후4:46:06
20231020,1985,40401,제품매출,0,60000,300,361,2023-11-03오후4:46:06
20231020,1985,25500,부가세예수금,0,6000,300,361,2023-11-03오후4:46:06
20231020,2007,10800,외상매출금,55000,0,10965,361,2023-11-03오후4:46:06
20231020,2007,40401,제품매출,0,50000,10965,361,2023-11-03오후4:46:06
20231020,2007,25500,부가세예수금,0,5000,10965,361,2023-11-03오후4:46:06
20231020,2153,10800,외상매출금,55000,0,12636,361,2023-11-03오후4:46:06
20231020,2153,40401,제품매출,0,50000,12636,361,2023-11-03오후4:46:06
20231020,2153,25500,부가세예수금,0,5000,12636,361,2023-11-03오후4:46:06
20231020,2201,10800,외상매출금,77000,0,83821,361,2023-11-03오후4:46:06
20231020,2201,40401,제품매출,0,70000,83821,361,2023-11-03오후4:46:06
20231020,2201,25500,부가세예수금,0,7000,83821,361,2023-11-03오후4:46:06
20231020,2224,10800,외상매출금,187000,0,88853,361,2023-11-03오후4:46:06
20231020,2224,40401,제품매출,0,170000,88853,361,2023-11-03오후4:46:06
20231020,2224,25500,부가세예수금,0,17000,88853,361,2023-11-03오후4:46:06
20231020,2273,10800,외상매출금,44000,0,84020,361,2023-11-03오후4:46:06
20231020,2273,40401,제품매출,0,40000,84020,361,2023-11-03오후4:46:06
20231020,2273,25500,부가세예수금,0,4000,84020,361,2023-11-03오후4:46:06
20231020,2425,10800,외상매출금,121000,0,13457,361,2023-11-03오후4:46:06
20231020,2425,40401,제품매출,0,110000,13457,361,2023-11-03오후4:46:06
20231020,2425,25500,부가세예수금,0,11000,13457,361,2023-11-03오후4:46:06
